# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun May 29 05:24:22 2022
#
# User preference: *
#
# CONSTRAINT:  order by pl_insol desc
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
#
# pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim
28.14300000,0.02900000,-0.02900000,0,0.125000,0.004000,-0.004000,0,,,,,,,,,,,,
28.10000000,0.03000000,-0.03000000,0,0.125010,0.000090,-0.000090,0,,,,,0.01300,0.00200,-0.00200,0,,,,
28.14000000,0.05300000,-0.06500000,0,0.125000,0.012000,-0.013000,0,,,,,0.01200,0.00500,-0.00400,0,,,,
28.15500000,0.01700000,-0.01700000,0,0.123000,0.020000,-0.020000,0,,,,,0.01430,0.00120,-0.00120,0,,,,
7.20066000,0.00067000,-0.00067000,0,0.049000,,,0,,,,,0.01789,0.00075,-0.00075,0,,,,
7.20040000,0.00170000,-0.00170000,0,0.050500,0.004400,-0.005300,0,,,,,0.01800,0.00400,-0.00400,0,,,,
7.19990000,0.00090000,-0.00090000,0,0.050431,0.000004,-0.000004,0,,,,,0.01800,0.00100,-0.00100,0,,,,
7.20000000,0.00100000,-0.00100000,0,0.050000,0.002000,-0.002000,0,,,,,0.01800,0.00100,-0.00100,0,,,,
598.30000000,4.20000000,-4.20000000,0,1.135000,0.035000,-0.035000,0,,,,,0.32800,0.03200,-0.03200,0,,,,
604.80000000,3.40000000,-3.50000000,0,1.132500,0.008600,-0.008800,0,,,,,0.27500,0.02200,-0.02100,0,,,,
14.62800000,0.01200000,-0.01300000,0,0.078361,0.000044,-0.000046,0,,,,,0.00887,0.00160,-0.00160,0,,,,
3.14867000,0.00039000,-0.00039000,0,0.028453,0.000002,-0.000002,0,,,,,0.00535,0.00063,-0.00063,0,,,,
3.14900000,0.00020000,-0.00020000,0,0.028150,0.000060,-0.000060,0,,,,,0.00530,0.00060,-0.00060,0,,,,
3.14942000,0.00045000,-0.00045000,0,0.030000,,,0,,,,,0.00600,,,0,,,,
3.15300000,0.00100000,-0.00600000,0,0.029000,0.001000,-0.001000,0,,,,,0.00521,0.00076,-0.00051,0,,,,
12.91440000,0.00450000,-0.00480000,0,0.073590,0.000760,-0.000780,0,,,,,0.01590,0.00220,-0.00220,0,,,,
12.92920000,0.00470000,-0.00470000,0,0.070000,,,0,,,,,0.01700,,,0,,,,
12.91900000,0.00300000,-0.00200000,0,0.074000,0.001000,-0.001000,0,,,,,0.01778,0.00121,-0.00075,0,,,,
12.91910000,0.00580000,-0.00580000,0,0.072993,0.000022,-0.000022,0,,,,,0.01762,0.00094,-0.00094,0,,,,
12.91400000,0.00200000,-0.00200000,0,0.072100,0.000300,-0.000300,0,,,,,0.01730,0.00090,-0.00090,0,,,,
5.36874000,0.00019000,-0.00019000,0,0.040000,,,0,,,,,0.04900,,,0,,,,
5.36600000,0.00100000,-0.00100000,0,0.041000,,,0,,,,,0.05223,,,0,,,,
5.36800000,0.00100000,-0.00100000,0,0.041000,0.001000,-0.001000,0,,,,,0.04782,0.00069,-0.00085,0,,,,
5.36841000,0.00026000,-0.00026000,0,0.040616,0.000001,-0.000001,0,,,,,0.04908,0.00094,-0.00094,0,,,,
5.36860000,0.00010000,-0.00010000,0,0.040610,0.000030,-0.000030,0,,,,,0.04970,0.00090,-0.00090,0,,,,
5.36879000,0.00015000,-0.00015000,0,0.040990,0.000420,-0.000440,0,,,,,0.05110,0.00190,-0.00190,0,,,,
8.70800000,0.00200000,-0.00100000,0,0.067000,0.001000,-0.001000,0,,,,,0.02051,0.00217,-0.00126,0,,,,
8.70760000,0.00220000,-0.00250000,0,0.066610,0.000011,-0.000013,0,,,,,0.01686,0.00217,-0.00195,0,,,,
,,,,43.500000,,,0,,,,,4.00000,4.50000,-1.00000,0,,,,
9.56700000,0.00500000,-0.00500000,0,0.068000,0.001000,-0.001000,0,,,,,0.04153,0.00535,-0.00535,0,,,,
2.60000000,,,0,0.029000,,,0,0.380,,,0,0.07300,,,0,,,,
2.64388312,0.00000057,-0.00000057,0,0.029100,0.001500,-0.001500,0,0.372,0.015,-0.015,0,0.07000,0.00700,-0.00700,0,,,,
2.64389846,0.00000044,-0.00000044,0,,,,,,,,,,,,,,,,
2.64410000,0.00050000,-0.00050000,0,0.027800,,,0,,,,,0.06700,0.00700,-0.00700,0,,,,
2.64389788,0.00000010,-0.00000010,0,0.031090,0.000740,-0.000740,0,0.374,0.010,-0.010,0,0.07280,0.00240,-0.00240,0,,,,
2.64385900,0.00007400,-0.00007400,0,0.027800,0.001600,-0.001600,0,,,,,0.06820,0.00630,-0.00630,0,,,,
2.64389803,0.00000026,-0.00000026,0,,,,,,,,,0.07992,0.00661,-0.00629,0,,,,
2.64389200,0.00002500,-0.00002500,0,0.028490,0.000200,-0.000200,0,,,,,0.06680,0.00220,-0.00220,0,,,,
2.64385000,0.00009000,-0.00009000,0,0.028500,,,0,,,,,0.07130,0.00600,-0.00600,0,,,,
2.64385000,,,0,0.028720,0.000290,-0.000260,0,0.377,0.008,-0.009,0,0.07290,0.00250,-0.00250,0,,,,
,,,,,,,,,,,,0.06820,0.00250,-0.00250,0,,,,
2.64389040,,,0,,,,,0.360,0.009,-0.009,0,,,,,,,,
2.64400000,0.00100000,-0.00100000,0,0.028000,0.001000,-0.001000,0,,,,,0.06721,0.00063,-0.00066,0,,,,
2.64389524,0.00000076,-0.00000076,0,0.028870,0.000960,-0.000960,0,0.365,0.018,-0.018,0,0.07370,0.00540,-0.00540,0,,,,
2.64389751,0.00000012,-0.00000012,0,,,,,,,,,,,,,,,,
2.64386000,0.00003000,-0.00003000,0,0.028720,0.000300,-0.000250,0,0.370,0.020,-0.020,0,0.07300,0.00300,-0.00300,0,,,,
2.64389860,0.00000160,-0.00000160,0,,,,,,,,,,,,,,,,
2.64389803,0.00000027,-0.00000025,0,0.030800,0.001300,-0.001200,0,0.366,0.014,-0.014,0,0.08000,0.00700,-0.00600,0,,,,
2.64389790,0.00000030,-0.00000030,0,0.028700,0.000300,-0.000300,0,0.353,0.004,-0.004,0,,,,,,,,
2.64394300,0.00008400,-0.00008400,0,0.027800,0.001600,-0.001600,0,,,,,0.06730,0.00650,-0.00650,0,,,,
36.05900000,0.01600000,-0.01600000,0,0.178000,0.006000,-0.006000,0,,,,,0.01643,0.00290,-0.00290,0,,,,
3400.00000000,,,0,3.600000,,,0,,,,,0.14159,,,0,,,,
5094.10500000,608.61700000,-608.61700000,0,4.819000,0.417000,-0.417000,0,,,,,0.10201,0.01991,-0.01991,0,,,,
7.37090000,0.00080000,-0.00080000,0,0.060000,0.000000,0.000000,0,,,,,0.02000,0.01000,-0.01000,0,,,,
7.36970000,0.00340000,-0.00360000,0,0.060000,0.004000,-0.008000,0,,,,,0.01668,0.00629,-0.00598,0,,,,
7.37090000,0.00080000,-0.00080000,0,0.058000,,,0,,,,,0.01800,,,0,,,,
7.37050000,0.00050000,-0.00050000,0,0.062000,0.002000,-0.002000,0,,,,,0.01901,0.00188,-0.00188,0,,,,
13.35200000,0.00300000,-0.00300000,0,0.082000,0.002000,-0.002000,0,,,,,0.05213,0.00296,-0.00299,0,,,,
26.16100000,0.08200000,-0.09800000,0,0.119000,0.014000,-0.011000,0,,,,,0.03115,0.01762,-0.01259,0,,,,
20.12900000,0.00500000,-0.00500000,0,0.111000,0.004000,-0.004000,0,,,,,0.03483,0.00352,-0.00352,0,,,,
749.83000000,4.35000000,-3.63000000,0,1.400000,0.055000,-0.060000,0,0.749,0.321,-0.223,0,0.16937,0.02888,-0.02700,0,,,,
744.70000000,3.90000000,-3.50000000,0,1.424000,0.011000,-0.011000,0,,,,,0.18400,0.01000,-0.01100,0,,,,
51.62500000,0.03800000,-0.03700000,0,0.240300,0.001700,-0.001700,0,,,,,0.03220,0.00420,-0.00380,0,,,,
50.80000000,0.10000000,-0.26000000,0,0.232400,0.009200,-0.009900,0,0.235,0.109,-0.076,0,0.02391,0.00768,-0.00689,0,,,,
12.93940000,0.00140000,-0.00130000,0,0.078790,0.000560,-0.000550,0,,,,,0.00846,0.00060,-0.00057,0,,,,
12.93820000,0.00180000,-0.00160000,0,0.078920,0.000540,-0.000550,0,,,,,0.00882,0.00092,-0.00098,0,,,,
12.95320000,0.00790000,-0.00790000,0,0.078500,0.002700,-0.002700,0,,,,,0.00941,0.00145,-0.00145,0,,,,
13.74000000,0.01600000,-0.01600000,0,0.089000,0.003000,-0.003000,0,,,,,0.01970,0.00249,-0.00239,0,,,,
2.64977000,0.00081000,-0.00077000,0,0.029000,0.001000,-0.001000,0,,,,,0.00777,0.00085,-0.00085,0,,,,
6.90500000,0.04000000,-0.04000000,0,0.060800,0.006800,-0.006800,0,,,,,0.02246,0.00186,-0.00186,0,,,,
3.02320000,0.00130000,-0.00130000,0,0.026000,0.001000,-0.001000,0,,,,,0.02517,0.00157,-0.00157,0,,,,
0.32196200,0.00001000,-0.00001200,0,0.007100,0.000200,-0.000200,0,0.064,0.005,-0.005,0,0.00172,0.00025,-0.00025,0,,,,
2.64561000,0.00066000,-0.00066000,0,0.028700,0.001000,-0.001100,0,,,,,0.02600,0.01300,-0.00500,0,,,,
203.59000000,0.14000000,-0.14000000,0,0.338000,0.008000,-0.008400,0,,,,,0.46300,0.02200,-0.02300,0,,,,
3.33665000,0.00005000,-0.00005000,0,0.035570,0.000960,-0.001000,0,0.431,0.020,-0.019,0,0.04373,0.00472,-0.00440,0,,,,
3.33664870,0.00000430,-0.00000330,0,0.031000,0.002800,-0.002800,0,0.346,0.029,-0.029,0,0.04300,0.00500,-0.00500,0,,,,
3.33664130,0.00000600,-0.00000600,0,,,,,,,,,,,,,,,,
3.33664900,0.00000200,-0.00000200,0,,,,,,,,,,,,,,,,
3.33664900,0.00000500,-0.00000500,0,0.035960,0.000590,-0.000440,0,0.385,0.019,-0.009,0,0.04436,0.00409,-0.00409,0,,,,
3.33664960,0.00000390,-0.00000330,0,0.035500,0.001900,-0.001900,0,0.408,0.016,-0.016,0,0.04373,0.00472,-0.00472,0,,,,
3.33714000,0.00017000,-0.00017000,0,0.034800,0.001400,-0.001400,0,0.370,0.050,-0.050,0,0.04400,0.00500,-0.00500,0,,,,
3.33664900,0.00008400,-0.00008100,0,,,,,0.346,0.029,-0.029,0,0.03958,0.00412,-0.00403,0,,,,
3.33666500,0.00000800,-0.00000800,0,,,,,,,,,,,,,,,,
24.45000000,0.02000000,-0.02000000,0,0.141000,0.005000,-0.005000,0,,,,,0.03231,0.00463,-0.00434,0,,,,
14.20700000,0.00700000,-0.00700000,0,0.089000,,,0,,,,,0.02080,0.00030,-0.00030,0,,,,
123.75000000,0.30000000,-0.30000000,0,0.364000,,,0,,,,,0.08100,0.00500,-0.00500,0,,,,
30.60000000,0.01000000,-0.01000000,0,0.143400,,,0,,,,,0.08100,0.00500,-0.00500,0,,,,
4100.00000000,300.00000000,-300.00000000,0,4.500000,0.200000,-0.200000,0,,,,,2.30000,0.13000,-0.13000,0,,,,
10000.00000000,,,-1,25.000000,15.000000,-15.000000,0,,,,,2.00000,,,0,,,,
6739.32300000,143.10600000,-143.10600000,0,5.230000,0.111000,-0.111000,0,,,,,1.64396,0.06010,-0.06010,0,,,,
5312.00000000,758.00000000,-1248.00000000,0,,,,,,,,,1.54000,1.26000,-0.57000,0,,,,
7500.00000000,1500.00000000,-720.00000000,0,5.780000,0.750000,-0.380000,0,,,,,1.67300,0.07800,-0.07600,0,,,,
695.36000000,0.70000000,-0.70000000,0,1.180000,0.007500,-0.007600,0,,,,,1.85300,0.03700,-0.03700,0,,,,
692.90000000,4.00000000,-4.00000000,0,0.950000,,,0,,,,,1.20000,,,0,,,,
692.00000000,2.00000000,-2.00000000,0,1.150000,0.050000,-0.050000,0,,,,,2.50000,0.70000,-0.40000,0,,,,
695.66000000,0.35500000,-0.35500000,0,1.151000,0.018000,-0.018000,0,,,,,1.75282,0.05758,-0.05758,0,,,,
11.94900000,0.02200000,-0.02200000,0,0.079000,0.003000,-0.003000,0,,,,,0.02580,0.00535,-0.00535,0,,,,
133.71000000,0.20000000,-0.20000000,0,0.490000,,,0,,,,,3.37000,0.09000,-0.09000,0,,,,
15.81900000,0.02300000,-0.02600000,0,0.101000,0.009000,-0.013000,0,,,,,0.04090,0.01290,-0.02077,0,,,,
471.00000000,22.00000000,-12.00000000,0,0.970000,0.120000,-0.090000,0,,,,,0.10068,0.05349,-0.05034,0,,,,
526.11500000,4.30000000,-4.30000000,0,0.898000,0.031000,-0.031000,0,,,,,0.02667,0.00640,-0.00640,0,,,,
121.99500000,0.16100000,-0.16100000,0,0.339000,0.011000,-0.011000,0,,,,,0.02287,0.00395,-0.00395,0,,,,
69.97100000,0.06100000,-0.06100000,0,0.283000,0.013000,-0.013000,0,,,,,0.05097,0.01133,-0.01133,0,,,,
106.30000000,0.12900000,-0.12900000,0,0.309000,0.010000,-0.010000,0,,,,,0.02379,0.00337,-0.00337,0,,,,
24.32900000,0.05200000,-0.06600000,0,0.129000,0.007000,-0.017000,0,,,,,0.02014,0.01164,-0.01290,0,,,,
17.13300000,0.00300000,-0.00300000,0,0.092000,0.003000,-0.003000,0,,,,,0.02042,0.00214,-0.00214,0,,,,
17.38000000,0.01800000,-0.02000000,0,0.103000,0.006000,-0.014000,0,,,,,0.02611,0.01101,-0.01668,0,,,,
2333.00000000,36.00000000,-36.00000000,0,2.523000,0.033000,-0.034000,0,,,,,0.75200,0.04100,-0.04100,0,,,,
2288.00000000,59.00000000,-59.00000000,0,2.410000,0.040000,-0.040000,0,,,,,0.82000,0.07000,-0.07000,0,,,,
603.95116000,7.55862000,-7.55862000,0,1.030400,0.008600,-0.008600,0,,,,,0.09250,0.00912,-0.00912,0,,,,
25.63058000,0.02550000,-0.02550000,0,0.125400,0.000100,-0.000100,0,,,,,0.02140,0.00283,-0.00283,0,,,,
8.63182000,0.00155000,-0.00155000,0,0.060700,0.000010,-0.000010,0,,,,,0.03335,0.00189,-0.00189,0,,,,
5.23540000,0.00270000,-0.00650000,0,0.053000,0.004000,-0.007000,0,,,,,0.03209,0.02265,-0.01856,0,,,,
7600.00000000,2200.00000000,-1700.00000000,0,5.400000,1.000000,-0.900000,0,,,,,0.11327,0.07866,-0.05663,0,,,,
11.44070000,0.00170000,-0.00160000,0,0.072000,0.003000,-0.004000,0,,,,,0.00953,0.00145,-0.00138,0,,,,
11.44330000,0.00160000,-0.00160000,0,0.071700,0.003400,-0.003400,0,,,,,0.01683,0.00236,-0.00236,0,,,,
11.44320000,0.00120000,-0.00120000,0,0.073200,0.000470,-0.000480,0,,,,,0.01710,0.00130,-0.00130,0,,,,
35.58900000,0.00600000,-0.00500000,0,0.193200,0.000200,-0.000200,0,,,,,0.09637,0.00827,-0.00840,0,,,,
35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,0.233,0.015,-0.014,0,0.07142,0.00692,-0.00598,0,,,,
3.65110000,0.00120000,-0.00120000,0,0.026000,0.001000,-0.001000,0,,,,,0.02328,0.00157,-0.00157,0,,,,
0.51824180,0.00000070,-0.00000060,0,,,,,,,,,,,,,,,,
0.51823490,0.00000630,-0.00000500,0,0.009160,0.000760,-0.000760,0,0.106,0.007,-0.007,0,0.00658,0.00176,-0.00176,0,,,,
0.51822400,0.00002500,-0.00002500,0,,,,,,,,,,,,,,,,
1.58040487,0.00000067,-0.00000067,0,,,,,0.244,0.005,-0.004,0,0.02004,0.00274,-0.00274,0,,,,
1.58040490,0.00000033,-0.00000033,0,,,,,0.240,0.010,-0.010,0,,,,,,,,
1.58040417,0.00000022,-0.00000022,0,,,,,,,,,,,,,,,,
1.58040481,0.00000012,-0.00000012,0,,,,,,,,,,,,,,,,
1.58040465,,,0,,,,,,,,,,,,,,,,
1.58040430,0.00000050,-0.00000050,0,,,,,0.233,0.027,-0.010,0,,,,,,,,
1.58040482,0.00000024,-0.00000024,0,,,,,0.236,0.008,-0.008,0,0.02000,0.00300,-0.00300,0,,,,
1.58040456,0.00000016,-0.00000016,0,0.014110,0.000320,-0.000320,0,0.254,0.018,-0.018,0,0.01970,0.00270,-0.00270,0,,,,
1.58040481,,,0,,,,,,,,,,,,,,,,
1.58040835,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1.58040454,0.00000004,-0.00000004,0,,,,,,,,,,,,,,,,
1.58040482,0.00000024,-0.00000024,0,,,,,0.203,0.007,-0.007,0,0.02000,0.00300,-0.00300,0,,,,
1.58040494,0.00000009,-0.00000009,0,,,,,,,,,,,,,,,,
1.58039250,0.00001170,-0.00001170,0,,,,,0.239,0.012,-0.012,0,0.02100,0.00300,-0.00300,0,,,,
2.01800000,0.00050000,-0.00050000,0,0.017350,0.000650,-0.000700,0,,,,,0.00787,0.00157,-0.00157,0,,,,
532.58000000,4.14000000,-2.52000000,0,0.912000,0.005000,-0.002000,0,,,,,0.21414,0.01545,-0.00689,0,,,,
535.90000000,4.00000000,-3.30000000,0,0.930200,0.009000,-0.008800,0,,,,,0.26000,0.03000,-0.02900,0,,,,
41.38000000,0.00200000,-0.00100000,0,0.166000,0.001000,-0.001000,0,,,,,0.30425,0.00444,-0.00321,0,,,,
41.39700000,0.01600000,-0.01600000,0,0.163506,0.000042,-0.000042,0,,,,,0.29800,0.02500,-0.02500,0,,,,
41.37500000,0.01100000,-0.01000000,0,0.168600,0.001400,-0.001400,0,,,,,0.33900,0.01400,-0.01400,0,,,,
8.92900000,0.01000000,-0.01000000,0,0.047600,0.001700,-0.001700,0,,,,,0.00831,0.00138,-0.00138,0,,,,
,,,,,,,,,,,,0.00497,0.00154,-0.00151,0,,,,
1.62893100,0.00002700,-0.00002700,0,0.015300,0.000500,-0.000500,0,0.101,0.005,-0.005,0,0.00522,0.00072,-0.00072,0,,,,
1.62893000,0.00003100,-0.00003100,0,,,,,0.103,0.010,-0.010,0,0.00510,0.00173,-0.00173,0,,,,
1.62892870,0.00000180,-0.00000180,0,0.015330,0.000530,-0.000530,0,0.128,0.014,-0.014,0,0.00513,0.00170,-0.00170,0,,,,
5.74591200,,,0,,,,,,,,,,,,,,,,
,,,,800.000000,,,0,,,,,16.00000,,,0,,,,
0.72813000,0.00020000,-0.00017000,0,,,,,0.113,0.024,-0.025,0,,,,,,,,
0.72811300,0.00006300,-0.00006300,0,,,,,0.098,0.027,-0.018,0,,,,,,,,
13.33461500,0.00010000,-0.00010000,0,,,,,0.196,0.018,-0.018,0,,,,,,,,
13.33877000,0.00098000,-0.00107000,0,,,,,0.338,0.058,-0.049,0,,,,,,,,
13.33907900,0.00194000,-0.00185900,0,0.109100,0.001400,-0.001500,0,0.244,0.016,-0.016,0,,,,,,,,
13.33868700,0.00176900,-0.00174900,0,,,,,0.250,0.040,-0.020,0,,,,,,,,
13.33970000,0.00091000,-0.00096000,0,0.105000,0.015000,-0.015000,0,0.223,0.024,-0.023,0,0.01825,0.01038,-0.00944,0,,,,
13.34124500,0.00010000,-0.00010000,0,,,,,0.226,0.012,-0.012,0,,,,,,,,
13.33974600,0.00103400,-0.00108900,0,,,,,0.241,0.032,-0.014,0,,,,,,,,
0.57128500,0.00000950,-0.00001010,0,,,,,0.162,0.008,-0.017,0,,,,,,,,
0.57133100,0.00002000,-0.00002100,0,0.013400,0.000200,-0.000200,0,0.162,0.009,-0.009,0,,,,,,,,
0.57129900,0.00001500,-0.00001500,0,,,,,0.149,0.015,-0.008,0,,,,,,,,
0.57133600,0.00002000,-0.00002100,0,,,,,0.160,0.030,-0.010,0,,,,,,,,
0.57121200,0.00003800,-0.00003800,0,,,,,0.143,0.009,-0.009,0,,,,,,,,
0.57129200,0.00001200,-0.00001300,0,0.011600,0.001300,-0.001300,0,0.136,0.014,-0.014,0,0.02630,0.00302,-0.00296,0,,,,
0.57100000,,,0,,,,,0.153,0.006,-0.006,0,0.02429,0.00252,-0.00249,0,,,,
0.57130800,0.00003000,-0.00003000,0,,,,,0.130,0.012,-0.012,0,,,,,,,,
0.70531000,0.00005000,-0.00005000,0,,,,,0.132,0.012,-0.009,0,,,,,,,,
0.70538600,0.00005200,-0.00004900,0,,,,,0.154,0.013,-0.030,0,,,,,,,,
0.70531000,0.00003700,-0.00003700,0,,,,,0.143,0.009,-0.009,0,,,,,,,,
0.76240600,0.00015000,-0.00015000,0,,,,,0.088,0.009,-0.009,0,,,,,,,,
65.55000000,0.00890000,-0.00890000,0,0.280000,0.006000,-0.006000,0,0.240,0.013,-0.013,0,,,,,,,,
13.60697954,,,0,,,,,,,,,,,,,,,,
13.60300000,,,0,,,,,,,,,,,,,,,,
13.60300000,0.00130000,-0.00130000,0,0.098000,0.004000,-0.004000,0,0.231,0.011,-0.011,0,,,,,,,,
11.81387000,0.00085000,-0.00093000,0,,,,,0.238,0.038,-0.035,0,,,,,,,,
11.81143700,0.00011000,-0.00011000,0,,,,,0.205,0.045,-0.045,0,,,,,,,,
0.57865700,0.00001600,-0.00001600,0,,,,,0.107,0.027,-0.027,0,,,,,,,,
23.22590000,0.00290000,-0.00270000,0,,,,,0.206,0.014,-0.031,0,,,,,,,,
23.22600000,0.00302200,-0.00315600,0,,,,,0.210,0.030,-0.020,0,,,,,,,,
23.22855500,0.00006800,-0.00007100,0,,,,,0.207,0.017,-0.011,0,,,,,,,,
23.22600100,0.00309200,-0.00321200,0,,,,,0.200,0.040,-0.020,0,,,,,,,,
23.22600000,,,0,,,,,,,,,,,,,,,,
23.24110566,,,0,,,,,,,,,,,,,,,,
15.28078000,0.00012100,-0.00011600,0,,,,,0.112,0.010,-0.008,0,,,,,,,,
15.28410000,0.00200000,-0.00200000,0,,,,,0.124,0.010,-0.019,0,,,,,,,,
15.28410000,0.00370000,-0.00290000,0,,,,,0.100,0.011,-0.008,0,,,,,,,,
34.88500000,0.01100000,-0.01000000,0,,,,,0.143,0.012,-0.014,0,,,,,,,,
18.09710000,0.00440000,-0.00440000,0,,,,,0.197,0.017,-0.038,0,,,,,,,,
18.09830000,0.00600000,-0.00580000,0,,,,,0.194,0.060,-0.037,0,,,,,,,,
5.21378000,0.00035000,-0.00033000,0,,,,,0.204,0.012,-0.017,0,,,,,,,,
5.21300000,,,0,,,,,,,,,,,,,,,,
5.21396500,0.00044200,-0.00044200,0,,,,,0.203,0.017,-0.012,0,,,,,,,,
2.28943000,0.00019000,-0.00019000,0,,,,,0.118,0.007,-0.008,0,,,,,,,,
2.28936300,0.00023200,-0.00025100,0,,,,,0.132,0.012,-0.010,0,,,,,,,,
2.28896000,0.00025000,-0.00024000,0,,,,,0.163,0.016,-0.039,0,,,,,,,,
19.49196500,,,0,,,,,0.610,,,0,,,,,,,,
19.49213200,0.00065500,-0.00066900,0,,,,,0.540,0.080,-0.070,0,,,,,,,,
19.49183000,0.00038000,-0.00038000,0,,,,,0.532,0.023,-0.044,0,,,,,,,,
19.49179500,0.00051600,-0.00051200,0,,,,,0.520,0.080,-0.070,0,,,,,,,,
19.50735025,,,0,,,,,,,,,,,,,,,,
19.49100000,,,0,,,,,,,,,,,,,,,,
19.49221000,0.00066600,-0.00065300,0,0.149300,0.001500,-0.001500,0,0.514,0.027,-0.027,0,,,,,,,,
19.49213000,0.00001000,-0.00001000,0,0.148000,0.004000,-0.004000,0,0.546,0.009,-0.009,0,0.08495,0.04405,-0.03964,0,,,,
21.15950000,,,0,,,,,,,,,,,,,,,,
21.17019630,0.00006620,-0.00006420,0,0.119500,0.010000,-0.025100,0,0.171,0.011,-0.006,0,,,,,,,,
21.16961900,0.00166500,-0.00172900,0,,,,,0.196,0.018,-0.009,0,,,,,,,,
21.17623917,,,0,,,,,,,,,,,,,,,,
21.16860000,0.00210000,-0.00210000,0,,,,,0.194,0.020,-0.021,0,,,,,,,,
17.51547200,0.00228800,-0.00296500,0,,,,,0.187,0.016,-0.014,0,,,,,,,,
17.50166200,,,0,,,,,0.235,,,0,,,,,,,,
17.51250000,0.00290000,-0.00250000,0,,,,,0.192,0.020,-0.033,0,,,,,,,,
1.58316000,0.00013000,-0.00013000,0,,,,,0.109,0.011,-0.017,0,,,,,,,,
1.58252000,0.00017000,-0.00018000,0,,,,,0.086,0.010,-0.013,0,,,,,,,,
2.25543600,0.00009100,-0.00009100,0,,,,,0.089,0.009,-0.008,0,,,,,,,,
2.25558000,0.00016000,-0.00015000,0,,,,,0.200,0.040,-0.048,0,,,,,,,,
2.25372000,0.00047000,-0.00047000,0,,,,,0.080,0.017,-0.018,0,,,,,,,,
0.35490972,,,0,,,,,0.129,,,0,,,,,,,,
0.35488400,0.00006300,-0.00006300,0,,,,,0.107,0.018,-0.009,0,,,,,,,,
5.29860000,0.00060000,-0.00060000,0,,,,,0.152,0.018,-0.018,0,,,,,,,,
5.29711000,0.00074000,-0.00070000,0,,,,,0.145,0.015,-0.017,0,,,,,,,,
5.29853000,0.00080000,-0.00094000,0,,,,,0.296,0.055,-0.235,0,,,,,,,,
2.87814000,0.00023000,-0.00026000,0,,,,,0.090,0.021,-0.012,0,,,,,,,,
14.64154100,,,0,,,,,0.262,,,0,,,,,,,,
14.64753100,0.00000410,-0.00000410,0,,,,,0.232,0.080,-0.080,0,,,,,,,,
14.63700000,0.00210000,-0.00210000,0,,,,,0.360,0.120,-0.120,0,,,,,,,,
14.64350000,0.00110000,-0.00100000,0,,,,,0.225,0.030,-0.034,0,,,,,,,,
0.91161800,0.00007300,-0.00007700,0,,,,,0.103,0.015,-0.020,0,,,,,,,,
0.91172400,0.00007600,-0.00007600,0,,,,,0.125,0.045,-0.045,0,,,,,,,,
0.91165670,,,0,,,,,0.120,,,0,,,,,,,,
4.50717000,0.00042000,-0.00041000,0,,,,,0.128,0.020,-0.016,0,,,,,,,,
4.50756000,0.00062000,-0.00060000,0,,,,,0.152,0.053,-0.028,0,,,,,,,,
8.05072200,0.00007500,-0.00003800,0,,,,,0.117,0.013,-0.006,0,,,,,,,,
8.05160000,0.00120000,-0.00110000,0,,,,,0.145,0.014,-0.034,0,,,,,,,,
8.04680000,0.00240000,-0.00250000,0,,,,,0.105,0.012,-0.009,0,,,,,,,,
